EmployeeId,FirstName,LastName,PositionId,PositionTitle,DepartmentId,BirthDate,HireDate,Salary,Gender,ManagementRole,DepartmentDescription,PayType
743,Marvin,Allen,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,6500,M,Store Full Time Staf,Store Permanent Stockers,Monthly
744,Chris,Bidelman,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
745,Orlando,Gee,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
746,Sara,Breer,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
747,Norma,Barrera,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
748,Wayne,Banack,12,Store Assistant Manager,11,19321224 00:00:00,19980101 00:00:00,13000,F,Store Management,Store Management,Monthly
749,Jacob,Dean,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,8900,M,Store Management,Store Management,Monthly
750,Kendra,Thompson,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,8200,M,Store Management,Store Management,Monthly
751,Liza Marie,Stevens,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,7000,F,Store Management,Store Management,Monthly
752,Megan,Davis,19,Store Permanent Butcher,19,19601210 00:00:00,19980101 00:00:00,8500,F,Store Full Time Staf,Store Permanent Butchers,Monthly
753,Kerry,Westgaard,19,Store Permanent Butcher,19,19601210 00:00:00,19980101 00:00:00,8500,F,Store Full Time Staf,Store Permanent Butchers,Monthly
754,Samuel,Agcaoili,14,Store Information Systems,14,19420601 00:00:00,19980101 00:00:00,9000,F,Store Full Time Staf,Store Information Systems,Monthly
755,Deanna,Sabella,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
756,Kara,Vanderlinden,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,M,Store Full Time Staf,Store Permanent Checkers,Monthly
757,Keith,Virden,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,M,Store Full Time Staf,Store Permanent Checkers,Monthly
758,Sylvia,Spencer,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,M,Store Full Time Staf,Store Permanent Checkers,Monthly
759,Joseph,Castellucio,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
760,Judy,Zugelder,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
761,Kimberly,Malmendier,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,F,Store Full Time Staf,Store Permanent Checkers,Monthly
762,Geri,Farrell,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,M,Store Full Time Staf,Store Permanent Checkers,Monthly
763,John,Ault,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,F,Store Full Time Staf,Store Permanent Checkers,Monthly
764,Fran,Highfill,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7900,M,Store Full Time Staf,Store Permanent Checkers,Monthly
765,Julie,Waggoner,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
766,Julie,Estes,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,M,Store Full Time Staf,Store Permanent Checkers,Monthly
767,Vivian,Jarmillo,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,F,Store Full Time Staf,Store Permanent Checkers,Monthly
768,Joan,Steele,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,M,Store Full Time Staf,Store Permanent Checkers,Monthly
769,Daniel,Thompson,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8100,F,Store Full Time Staf,Store Permanent Checkers,Monthly
770,Curtis,Howard,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
771,Shannon,Elliott,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
772,Andrew,Kobylinski,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
773,Dora,Verdad,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
774,Dave,Browning,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
775,Robert,Lyeba,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
776,Jean,Handley,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
777,Gary,Meyerhoff,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
778,Shane,Vigil,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
779,Dominic,Gash,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
780,Jane,Greer,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
781,Payton,Benson,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
782,Joseph,Mitzner,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
783,Willie,Brooks,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
784,Ann,Hass,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
785,Amir,Netz,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
786,Geneva,Hill,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
787,Gary,Drury,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
788,Vincent,White,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,M,Store Full Time Staf,Store Permanent Stockers,Monthly
789,Sandra,Kahl,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4800,F,Store Full Time Staf,Store Permanent Stockers,Monthly
790,James,Aguilar,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,3700,M,Store Full Time Staf,Store Permanent Stockers,Monthly
791,Gregory,Vanderbout,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,6500,M,Store Full Time Staf,Store Permanent Stockers,Monthly
792,Filomena,Visser,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4300,M,Store Full Time Staf,Store Permanent Stockers,Monthly
793,Thomas,Sanchez,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,5200,M,Store Full Time Staf,Store Permanent Stockers,Monthly
794,Geraldine,Spicer,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4650,M,Store Full Time Staf,Store Permanent Stockers,Monthly
795,Nellie,Medina,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4550,F,Store Full Time Staf,Store Permanent Stockers,Monthly
796,Richard,Young,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,M,Store Full Time Staf,Store Permanent Stockers,Monthly
797,Margaret,Krupka,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4200,M,Store Full Time Staf,Store Permanent Stockers,Monthly
798,Edward,Buensalido,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4700,M,Store Full Time Staf,Store Permanent Stockers,Monthly
799,John,Donovan,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4500,M,Store Full Time Staf,Store Permanent Stockers,Monthly
800,Roberto,Smith,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,M,Store Full Time Staf,Store Permanent Stockers,Monthly
801,Josef,Gentile,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4600,M,Store Full Time Staf,Store Permanent Stockers,Monthly
802,Sarah,Tancredy,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,M,Store Full Time Staf,Store Permanent Stockers,Monthly
803,Shelly,Wilson,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
804,Sean,Leri,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
805,Mike,Carr,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
806,Steven,Zobairi,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
807,Aaron,Zimmerman,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
808,John,Sherfy,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
809,Albert,Behnke,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
810,Taylor,Tu,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
811,W.,Harris,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
812,Cheryl,Faubert,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
813,Margurite,Bonilla,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
814,Mary,Hirschboeck,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
815,Jason,VanHarn,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
816,Joyce,Steffen,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
817,Carol,Flynn,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
818,Ellis,Richardson,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
819,James,Brew,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
820,Nadine,Cook,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
821,James,Thompson,12,Store Assistant Manager,11,19321224 00:00:00,19980101 00:00:00,13000,F,Store Management,Store Management,Monthly
822,Rodney,Gentry,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,8900,F,Store Management,Store Management,Monthly
823,Lillian,Heckman,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,8200,M,Store Management,Store Management,Monthly
824,Donald,Reasoner,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,7000,F,Store Management,Store Management,Monthly
825,Melissa,Wheeler,19,Store Permanent Butcher,19,19601210 00:00:00,19980101 00:00:00,8500,M,Store Full Time Staf,Store Permanent Butchers,Monthly
826,Samantha,Weller,19,Store Permanent Butcher,19,19601210 00:00:00,19980101 00:00:00,8500,F,Store Full Time Staf,Store Permanent Butchers,Monthly
827,Ian,Bloomberg,14,Store Information Systems,14,19420601 00:00:00,19980101 00:00:00,9000,M,Store Full Time Staf,Store Information Systems,Monthly
828,Merav,Netz,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
829,Maria,Green,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,F,Store Full Time Staf,Store Permanent Checkers,Monthly
830,Virginia,Bobbitt,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,M,Store Full Time Staf,Store Permanent Checkers,Monthly
831,Stanley,Boston,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,M,Store Full Time Staf,Store Permanent Checkers,Monthly
832,Matthew,Barry,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,M,Store Full Time Staf,Store Permanent Checkers,Monthly
833,Scott,Chang,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,F,Store Full Time Staf,Store Permanent Checkers,Monthly
834,Melvin,Carreras,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,M,Store Full Time Staf,Store Permanent Checkers,Monthly
835,Karlyn,Burtis,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,M,Store Full Time Staf,Store Permanent Checkers,Monthly
836,Daniel,Sanders,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,M,Store Full Time Staf,Store Permanent Checkers,Monthly
837,Concetta,Steinberg,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,F,Store Full Time Staf,Store Permanent Checkers,Monthly
838,William,Viellieux,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,F,Store Full Time Staf,Store Permanent Checkers,Monthly
839,Ted,Baugh,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,F,Store Full Time Staf,Store Permanent Checkers,Monthly
840,Josh,Mullins,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
841,Catherine,Maes,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
842,Renee,Trujillo,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
843,Isabel,Barrington,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
844,Donna,Zuluaga,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
845,Parker,Abo,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
846,Jacob,Azzolino,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
847,Grant,Archuleta,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
848,Melvin,Campos,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
849,Gary,Unfried,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
850,Roberta,Bozeman,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
851,Jeremy,Kassab,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
852,Phyllis,Enlow,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
853,Gene,Lee,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
854,Linda,Skapinok,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
855,Maria,Marsden,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,M,Store Full Time Staf,Store Permanent Stockers,Monthly
856,Jeffrey,Campbell,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4800,M,Store Full Time Staf,Store Permanent Stockers,Monthly
857,Leonardo,Roberts,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,3700,M,Store Full Time Staf,Store Permanent Stockers,Monthly
858,Kathy,Larkin,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,6500,F,Store Full Time Staf,Store Permanent Stockers,Monthly
859,Joan,Bitler,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,5200,M,Store Full Time Staf,Store Permanent Stockers,Monthly
860,Jim,Allen,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4650,F,Store Full Time Staf,Store Permanent Stockers,Monthly
861,Ella,Worth,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4550,F,Store Full Time Staf,Store Permanent Stockers,Monthly
862,Ivan,Mauro,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,F,Store Full Time Staf,Store Permanent Stockers,Monthly
863,Sharon,Stroh,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4700,M,Store Full Time Staf,Store Permanent Stockers,Monthly
864,Karen,Theriault,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4500,F,Store Full Time Staf,Store Permanent Stockers,Monthly
865,Julia,Ketterman,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,F,Store Full Time Staf,Store Permanent Stockers,Monthly
866,Rose,Beavers,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4600,M,Store Full Time Staf,Store Permanent Stockers,Monthly
867,John,Dephillipo,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
868,Nellie,Orando,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
869,Norman,Troxell,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
870,Patrick,Gabbard,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
871,Ted,Lebaron,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
872,Medra,Hill,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
873,Michael,Butcher,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
874,Amy,Taurman,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
875,Lillie,Rachak,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
876,Loy,Caro,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
877,Beverly,Robertson,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
878,Margaret,Potter,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
879,Maya,Holmes,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
880,Ryan,Crouch,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
881,Jason,Henderson,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
882,Leda,Witte,12,Store Assistant Manager,11,19720512 00:00:00,19980101 00:00:00,7900,M,Store Management,Store Management,Monthly
883,Harold,Bauer,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6400,M,Store Full Time Staf,Store Permanent Checkers,Monthly
884,Joseph,Thompson,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
885,Roberta,Sturgel,12,Store Assistant Manager,11,19321224 00:00:00,19980101 00:00:00,13000,M,Store Management,Store Management,Monthly
886,Norman,Gambao,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,8900,M,Store Management,Store Management,Monthly
887,Dorothy,Snow,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,8200,F,Store Management,Store Management,Monthly
888,Julia,Vaughn,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,7000,M,Store Management,Store Management,Monthly
889,Jack,Baccus,19,Store Permanent Butcher,19,19601210 00:00:00,19980101 00:00:00,8500,F,Store Full Time Staf,Store Permanent Butchers,Monthly
890,Christopher,Smith,19,Store Permanent Butcher,19,19601210 00:00:00,19980101 00:00:00,8500,M,Store Full Time Staf,Store Permanent Butchers,Monthly
891,Josephine Joanne A,Potter,14,Store Information Systems,14,19420601 00:00:00,19980101 00:00:00,9000,F,Store Full Time Staf,Store Information Systems,Monthly
892,Lisa,Gerber,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
893,Deanne,Vanderslice,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,F,Store Full Time Staf,Store Permanent Checkers,Monthly
894,Kathy,Wood,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,M,Store Full Time Staf,Store Permanent Checkers,Monthly
895,Howard,Bostwick,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,F,Store Full Time Staf,Store Permanent Checkers,Monthly
896,Lavona,Corcoran,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
897,Dixie,Good,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,M,Store Full Time Staf,Store Permanent Checkers,Monthly
898,Andrew,Grosvenor,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,F,Store Full Time Staf,Store Permanent Checkers,Monthly
899,Nancy,Smrha,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,M,Store Full Time Staf,Store Permanent Checkers,Monthly
900,Robert,Wright,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
901,Kenneth,Kalman,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,M,Store Full Time Staf,Store Permanent Checkers,Monthly
902,Greg,Ponce,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,M,Store Full Time Staf,Store Permanent Checkers,Monthly
903,Chad,Borrelli,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,M,Store Full Time Staf,Store Permanent Checkers,Monthly
904,Eddie,Gillmore,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
905,Hazel,Mixon,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
906,John,Tommerup,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
907,Emilio,Martinez,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
908,Michael,Glancy,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
909,M.,Cappa,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
910,Jonathan,Netz,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
911,Teresa,Blanc,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
912,William,Collins,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
913,Lou,Scroggins,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
914,Hazel,Marsh,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
915,Mildred,Robinson,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
916,Susan,Cox,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
917,Janine,Clare,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
918,James,Barnurn,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
919,Dorothy,Chrisman,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,M,Store Full Time Staf,Store Permanent Stockers,Monthly
920,Walter,Taryle,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4800,F,Store Full Time Staf,Store Permanent Stockers,Monthly
921,Herve,Spencer,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,3700,M,Store Full Time Staf,Store Permanent Stockers,Monthly
922,Christopher,Tribble,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,6500,M,Store Full Time Staf,Store Permanent Stockers,Monthly
923,Nick,Skapinok,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,5200,F,Store Full Time Staf,Store Permanent Stockers,Monthly
924,Janice,Belleci,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4650,M,Store Full Time Staf,Store Permanent Stockers,Monthly
925,Ila,Armstrong,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4550,M,Store Full Time Staf,Store Permanent Stockers,Monthly
926,Millard,Koeber,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,F,Store Full Time Staf,Store Permanent Stockers,Monthly
